id,time,values
5,2023:02:13 05:47:58,311.4
1,2023:02:13 05:51:18,580.8
2,2023:02:13 05:51:18,158.3
3,2023:02:13 05:51:18,108.8
4,2023:02:13 05:51:18,59.5
5,2023:02:13 05:51:18,429.3
1,2023:02:13 05:54:38,462.8
2,2023:02:13 05:54:38,18.0
3,2023:02:13 05:54:38,372.8
4,2023:02:13 05:54:38,16.3
5,2023:02:13 05:54:38,39.0
1,2023:02:13 05:57:58,186.8
2,2023:02:13 05:57:58,367.4
3,2023:02:13 05:57:58,563.8
4,2023:02:13 05:57:58,312.4
5,2023:02:13 05:57:58,229.1
1,2023:02:13 06:01:18,540.6
2,2023:02:13 06:01:18,407.6
3,2023:02:13 06:01:18,562.1
4,2023:02:13 06:01:18,556.0
5,2023:02:13 06:01:18,342.1
1,2023:02:13 06:04:38,266.7
2,2023:02:13 06:04:38,164.2
3,2023:02:13 06:04:38,536.8
4,2023:02:13 06:04:38,543.2
5,2023:02:13 06:04:38,372.1
1,2023:02:13 06:07:58,63.6
2,2023:02:13 06:07:58,139.7
3,2023:02:13 06:07:58,459.8
4,2023:02:13 06:07:58,226.2
5,2023:02:13 06:07:58,370.0
1,2023:02:13 06:11:18,197.5
2,2023:02:13 06:11:18,568.4
3,2023:02:13 06:11:18,190.5
4,2023:02:13 06:11:18,527.6
5,2023:02:13 06:11:18,200.1
1,2023:02:13 06:14:38,276.6
2,2023:02:13 06:14:38,236.1
3,2023:02:13 06:14:38,292.5
4,2023:02:13 06:14:38,324.7
5,2023:02:13 06:14:38,183.2
1,2023:02:13 06:17:58,462.0
2,2023:02:13 06:17:58,108.0
3,2023:02:13 06:17:58,412.3
4,2023:02:13 06:17:58,237.4
5,2023:02:13 06:17:58,98.3
1,2023:02:13 06:21:18,499.7
2,2023:02:13 06:21:18,87.8
3,2023:02:13 06:21:18,133.6
4,2023:02:13 06:21:18,111.6
5,2023:02:13 06:21:18,70.3
1,2023:02:13 06:24:38,143.5
2,2023:02:13 06:24:38,493.8
3,2023:02:13 06:24:38,75.8
4,2023:02:13 06:24:38,360.4
5,2023:02:13 06:24:38,70.5
1,2023:02:13 06:27:58,11.0
2,2023:02:13 06:27:58,336.4
3,2023:02:13 06:27:58,38.7
4,2023:02:13 06:27:58,332.2
5,2023:02:13 06:27:58,437.6
1,2023:02:13 06:31:18,98.5
2,2023:02:13 06:31:18,476.5
3,2023:02:13 06:31:18,98.7
4,2023:02:13 06:31:18,10.0
5,2023:02:13 06:31:18,219.3
1,2023:02:13 06:34:38,469.3
2,2023:02:13 06:34:38,339.5
3,2023:02:13 06:34:38,399.5
4,2023:02:13 06:34:38,255.0
5,2023:02:13 06:34:38,408.0
1,2023:02:13 06:37:58,509.0
2,2023:02:13 06:37:58,395.4
3,2023:02:13 06:37:58,312.0
4,2023:02:13 06:37:58,245.5
5,2023:02:13 06:37:58,380.1
1,2023:02:13 06:41:18,476.1
2,2023:02:13 06:41:18,419.8
3,2023:02:13 06:41:18,4.6
4,2023:02:13 06:41:18,344.1
5,2023:02:13 06:41:18,392.1
1,2023:02:13 06:44:38,137.0
2,2023:02:13 06:44:38,399.3
3,2023:02:13 06:44:38,594.0
4,2023:02:13 06:44:38,20.2
5,2023:02:13 06:44:38,552.3
1,2023:02:13 06:47:58,34.1
2,2023:02:13 06:47:58,338.8
3,2023:02:13 06:47:58,16.3
4,2023:02:13 06:47:58,247.5
5,2023:02:13 06:47:58,450.3
1,2023:02:13 06:51:18,60.7
2,2023:02:13 06:51:18,113.5
3,2023:02:13 06:51:18,189.4
4,2023:02:13 06:51:18,148.8
5,2023:02:13 06:51:18,559.7
1,2023:02:13 06:54:38,342.3
2,2023:02:13 06:54:38,323.7
3,2023:02:13 06:54:38,393.8
4,2023:02:13 06:54:38,573.5
5,2023:02:13 06:54:38,187.3
1,2023:02:13 06:57:58,45.8
2,2023:02:13 06:57:58,336.4
3,2023:02:13 06:57:58,565.1
4,2023:02:13 06:57:58,393.0
5,2023:02:13 06:57:58,133.2
1,2023:02:13 07:01:18,300.3
2,2023:02:13 07:01:18,492.8
3,2023:02:13 07:01:18,188.2
4,2023:02:13 07:01:18,104.3
5,2023:02:13 07:01:18,466.6
1,2023:02:13 07:04:38,568.4
2,2023:02:13 07:04:38,508.7
3,2023:02:13 07:04:38,535.4
4,2023:02:13 07:04:38,181.5
5,2023:02:13 07:04:38,219.0
1,2023:02:13 07:07:58,277.6
2,2023:02:13 07:07:58,351.4
3,2023:02:13 07:07:58,170.6
4,2023:02:13 07:07:58,390.5
5,2023:02:13 07:07:58,430.8
1,2023:02:13 07:11:18,466.3
2,2023:02:13 07:11:18,476.2
3,2023:02:13 07:11:18,116.3
4,2023:02:13 07:11:18,318.7
5,2023:02:13 07:11:18,300.7
1,2023:02:13 07:14:38,80.6
2,2023:02:13 07:14:38,243.2
3,2023:02:13 07:14:38,314.1
4,2023:02:13 07:14:38,574.2
5,2023:02:13 07:14:38,154.5
1,2023:02:13 07:17:58,70.8
2,2023:02:13 07:17:58,280.1
3,2023:02:13 07:17:58,222.8
4,2023:02:13 07:17:58,22.7
5,2023:02:13 07:17:58,533.1
1,2023:02:13 07:21:18,208.6
2,2023:02:13 07:21:18,445.1
3,2023:02:13 07:21:18,344.7
4,2023:02:13 07:21:18,459.7
5,2023:02:13 07:21:18,598.5
1,2023:02:13 07:24:38,544.0
2,2023:02:13 07:24:38,342.7
3,2023:02:13 07:24:38,511.0
4,2023:02:13 07:24:38,361.3
5,2023:02:13 07:24:38,104.5
1,2023:02:13 07:27:58,496.8
2,2023:02:13 07:27:58,244.6
3,2023:02:13 07:27:58,30.2
4,2023:02:13 07:27:58,578.2
5,2023:02:13 07:27:58,38.0
1,2023:02:13 07:31:18,562.7
2,2023:02:13 07:31:18,14.4
3,2023:02:13 07:31:18,104.4
4,2023:02:13 07:31:18,306.2
5,2023:02:13 07:31:18,234.1
1,2023:02:13 07:34:38,132.7
2,2023:02:13 07:34:38,45.3
3,2023:02:13 07:34:38,226.0
4,2023:02:13 07:34:38,358.7
5,2023:02:13 07:34:38,296.5
1,2023:02:13 07:37:58,29.0
2,2023:02:13 07:37:58,488.2
3,2023:02:13 07:37:58,582.3
4,2023:02:13 07:37:58,439.5
5,2023:02:13 07:37:58,579.6
1,2023:02:13 07:41:18,562.1
2,2023:02:13 07:41:18,268.5
3,2023:02:13 07:41:18,152.6
4,2023:02:13 07:41:18,249.1
5,2023:02:13 07:41:18,226.7
1,2023:02:13 07:44:38,177.2
2,2023:02:13 07:44:38,72.6
3,2023:02:13 07:44:38,548.7
4,2023:02:13 07:44:38,574.1
5,2023:02:13 07:44:38,14.4
1,2023:02:13 07:47:58,343.3
2,2023:02:13 07:47:58,188.3
3,2023:02:13 07:47:58,441.2
4,2023:02:13 07:47:58,44.5
5,2023:02:13 07:47:58,130.1
1,2023:02:13 07:51:18,352.8
2,2023:02:13 07:51:18,528.7
3,2023:02:13 07:51:18,364.3
4,2023:02:13 07:51:18,71.7
5,2023:02:13 07:51:18,121.8
1,2023:02:13 07:54:38,222.3
2,2023:02:13 07:54:38,472.8
3,2023:02:13 07:54:38,483.8
4,2023:02:13 07:54:38,195.0
5,2023:02:13 07:54:38,217.6
1,2023:02:13 07:57:58,400.1
2,2023:02:13 07:57:58,7.3
3,2023:02:13 07:57:58,327.5
4,2023:02:13 07:57:58,555.0
5,2023:02:13 07:57:58,310.4
1,2023:02:13 08:01:18,239.1
2,2023:02:13 08:01:18,163.4
3,2023:02:13 08:01:18,234.4
4,2023:02:13 08:01:18,546.2
5,2023:02:13 08:01:18,394.8
1,2023:02:13 08:04:38,64.5
2,2023:02:13 08:04:38,480.6
3,2023:02:13 08:04:38,327.3
4,2023:02:13 08:04:38,436.2
5,2023:02:13 08:04:38,170.8
1,2023:02:13 08:07:58,220.8
2,2023:02:13 08:07:58,492.7
3,2023:02:13 08:07:58,567.6
4,2023:02:13 08:07:58,556.7
5,2023:02:13 08:07:58,263.7
1,2023:02:13 08:11:18,380.7
2,2023:02:13 08:11:18,310.7
3,2023:02:13 08:11:18,546.0
4,2023:02:13 08:11:18,39.1
5,2023:02:13 08:11:18,598.3
1,2023:02:13 08:14:38,425.0
2,2023:02:13 08:14:38,93.2
3,2023:02:13 08:14:38,280.1
4,2023:02:13 08:14:38,102.2
5,2023:02:13 08:14:38,452.6
1,2023:02:13 08:17:58,595.2
2,2023:02:13 08:17:58,238.6
3,2023:02:13 08:17:58,282.4
4,2023:02:13 08:17:58,184.6
5,2023:02:13 08:17:58,524.3
1,2023:02:13 08:21:18,124.5
2,2023:02:13 08:21:18,405.7
3,2023:02:13 08:21:18,504.2
4,2023:02:13 08:21:18,470.0
5,2023:02:13 08:21:18,0.7
1,2023:02:13 08:24:38,256.7
2,2023:02:13 08:24:38,180.6
3,2023:02:13 08:24:38,226.3
4,2023:02:13 08:24:38,28.2
5,2023:02:13 08:24:38,340.4
1,2023:02:13 08:27:58,426.5
2,2023:02:13 08:27:58,524.3
3,2023:02:13 08:27:58,87.2
4,2023:02:13 08:27:58,217.4
5,2023:02:13 08:27:58,360.7
1,2023:02:13 08:31:18,519.2
2,2023:02:13 08:31:18,394.7
3,2023:02:13 08:31:18,258.2
4,2023:02:13 08:31:18,588.3
5,2023:02:13 08:31:18,511.2
1,2023:02:13 08:34:38,196.4
2,2023:02:13 08:34:38,311.5
3,2023:02:13 08:34:38,484.5
4,2023:02:13 08:34:38,381.3
5,2023:02:13 08:34:38,158.6
1,2023:02:13 08:37:58,10.4
2,2023:02:13 08:37:58,134.0
3,2023:02:13 08:37:58,214.5
4,2023:02:13 08:37:58,383.8
5,2023:02:13 08:37:58,330.0
1,2023:02:13 08:41:18,545.1
2,2023:02:13 08:41:18,228.5
3,2023:02:13 08:41:18,386.1
4,2023:02:13 08:41:18,267.4
5,2023:02:13 08:41:18,210.3
1,2023:02:13 08:44:38,44.3
2,2023:02:13 08:44:38,171.1
3,2023:02:13 08:44:38,540.1
4,2023:02:13 08:44:38,8.7
5,2023:02:13 08:44:38,151.6
1,2023:02:13 08:47:58,101.7
2,2023:02:13 08:47:58,528.0
3,2023:02:13 08:47:58,528.5
4,2023:02:13 08:47:58,97.2
5,2023:02:13 08:47:58,567.0
1,2023:02:13 08:51:18,142.0
2,2023:02:13 08:51:18,66.6
3,2023:02:13 08:51:18,77.6
4,2023:02:13 08:51:18,346.6
5,2023:02:13 08:51:18,208.0
1,2023:02:13 08:54:38,330.0
2,2023:02:13 08:54:38,519.2
3,2023:02:13 08:54:38,365.6
4,2023:02:13 08:54:38,71.3
5,2023:02:13 08:54:38,537.4
1,2023:02:13 08:57:58,96.6
2,2023:02:13 08:57:58,282.7
3,2023:02:13 08:57:58,302.2
4,2023:02:13 08:57:58,409.7
5,2023:02:13 08:57:58,237.0
1,2023:02:13 09:01:18,374.2
2,2023:02:13 09:01:18,91.7
3,2023:02:13 09:01:18,260.8
4,2023:02:13 09:01:18,160.8
5,2023:02:13 09:01:18,413.4
1,2023:02:13 09:04:38,81.5
2,2023:02:13 09:04:38,317.2
3,2023:02:13 09:04:38,518.4
4,2023:02:13 09:04:38,411.7
5,2023:02:13 09:04:38,288.7
1,2023:02:13 09:07:58,461.3
2,2023:02:13 09:07:58,311.3
3,2023:02:13 09:07:58,220.1
4,2023:02:13 09:07:58,555.2
5,2023:02:13 09:07:58,584.8
1,2023:02:13 09:11:18,234.3
2,2023:02:13 09:11:18,301.0
3,2023:02:13 09:11:18,569.6
4,2023:02:13 09:11:18,78.6
5,2023:02:13 09:11:18,110.1
1,2023:02:13 09:14:38,552.2
2,2023:02:13 09:14:38,437.7
3,2023:02:13 09:14:38,387.1
4,2023:02:13 09:14:38,58.7
5,2023:02:13 09:14:38,236.4
1,2023:02:13 09:17:58,359.4
2,2023:02:13 09:17:58,590.4
3,2023:02:13 09:17:58,198.5
4,2023:02:13 09:17:58,195.2
5,2023:02:13 09:17:58,201.1
1,2023:02:13 09:21:18,542.8
2,2023:02:13 09:21:18,327.0
3,2023:02:13 09:21:18,306.4
4,2023:02:13 09:21:18,490.7
5,2023:02:13 09:21:18,248.7
1,2023:02:13 09:24:38,527.2
2,2023:02:13 09:24:38,293.6
3,2023:02:13 09:24:38,582.2
4,2023:02:13 09:24:38,266.0
5,2023:02:13 09:24:38,67.1
1,2023:02:13 09:27:58,296.3
2,2023:02:13 09:27:58,139.5
3,2023:02:13 09:27:58,372.5
4,2023:02:13 09:27:58,123.3
5,2023:02:13 09:27:58,183.7
1,2023:02:13 09:31:18,502.2
2,2023:02:13 09:31:18,113.0
3,2023:02:13 09:31:18,157.2
4,2023:02:13 09:31:18,279.7
5,2023:02:13 09:31:18,52.6
1,2023:02:13 09:34:38,43.6
2,2023:02:13 09:34:38,483.1
3,2023:02:13 09:34:38,291.0
4,2023:02:13 09:34:38,138.5
5,2023:02:13 09:34:38,260.7
1,2023:02:13 09:37:58,232.4
2,2023:02:13 09:37:58,144.7
3,2023:02:13 09:37:58,174.8
4,2023:02:13 09:37:58,101.2
5,2023:02:13 09:37:58,263.2
1,2023:02:13 09:41:18,457.6
2,2023:02:13 09:41:18,411.5
3,2023:02:13 09:41:18,75.3
4,2023:02:13 09:41:18,236.1
5,2023:02:13 09:41:18,132.5
1,2023:02:13 09:44:38,240.4
2,2023:02:13 09:44:38,45.8
3,2023:02:13 09:44:38,17.5
4,2023:02:13 09:44:38,298.5
5,2023:02:13 09:44:38,386.6
1,2023:02:13 09:47:58,416.4
2,2023:02:13 09:47:58,187.4
3,2023:02:13 09:47:58,91.1
4,2023:02:13 09:47:58,454.2
5,2023:02:13 09:47:58,419.2
1,2023:02:13 09:51:18,290.7
2,2023:02:13 09:51:18,112.4
3,2023:02:13 09:51:18,32.5
4,2023:02:13 09:51:18,20.6
5,2023:02:13 09:51:18,476.6
1,2023:02:13 09:54:38,575.8
2,2023:02:13 09:54:38,94.6
3,2023:02:13 09:54:38,585.2
4,2023:02:13 09:54:38,42.4
5,2023:02:13 09:54:38,595.1
1,2023:02:13 09:57:58,21.3
2,2023:02:13 09:57:58,199.4
3,2023:02:13 09:57:58,162.2
4,2023:02:13 09:57:58,377.2
5,2023:02:13 09:57:58,364.4
1,2023:02:13 10:01:18,510.6
2,2023:02:13 10:01:18,420.6
3,2023:02:13 10:01:18,245.4
4,2023:02:13 10:01:18,388.3
5,2023:02:13 10:01:18,442.7
1,2023:02:13 10:04:38,597.1
2,2023:02:13 10:04:38,82.4
3,2023:02:13 10:04:38,270.5
4,2023:02:13 10:04:38,436.8
5,2023:02:13 10:04:38,39.6
1,2023:02:13 10:07:58,53.3
2,2023:02:13 10:07:58,461.1
3,2023:02:13 10:07:58,343.0
4,2023:02:13 10:07:58,526.4
5,2023:02:13 10:07:58,339.8
1,2023:02:13 10:11:18,303.5
2,2023:02:13 10:11:18,36.6
3,2023:02:13 10:11:18,364.8
4,2023:02:13 10:11:18,406.5
5,2023:02:13 10:11:18,425.2
1,2023:02:13 10:14:38,191.2
2,2023:02:13 10:14:38,550.7
3,2023:02:13 10:14:38,517.0
4,2023:02:13 10:14:38,448.6
5,2023:02:13 10:14:38,384.3
1,2023:02:13 10:17:58,590.5
2,2023:02:13 10:17:58,377.7
3,2023:02:13 10:17:58,344.8
4,2023:02:13 10:17:58,170.2
5,2023:02:13 10:17:58,351.4
1,2023:02:13 10:21:18,72.7
2,2023:02:13 10:21:18,161.4
3,2023:02:13 10:21:18,207.7
4,2023:02:13 10:21:18,244.5
5,2023:02:13 10:21:18,117.7
1,2023:02:13 10:24:38,237.6
2,2023:02:13 10:24:38,354.2
3,2023:02:13 10:24:38,193.8
4,2023:02:13 10:24:38,574.1
5,2023:02:13 10:24:38,491.4
1,2023:02:13 10:27:58,124.1
2,2023:02:13 10:27:58,247.5
3,2023:02:13 10:27:58,61.6
4,2023:02:13 10:27:58,159.6
5,2023:02:13 10:27:58,40.1
1,2023:02:13 10:31:18,413.7
2,2023:02:13 10:31:18,568.0
3,2023:02:13 10:31:18,512.2
4,2023:02:13 10:31:18,407.0
5,2023:02:13 10:31:18,546.1
1,2023:02:13 10:34:38,586.7
2,2023:02:13 10:34:38,377.8
3,2023:02:13 10:34:38,100.6
4,2023:02:13 10:34:38,252.7
5,2023:02:13 10:34:38,175.8
1,2023:02:13 10:37:58,217.2
2,2023:02:13 10:37:58,200.2
3,2023:02:13 10:37:58,236.1
4,2023:02:13 10:37:58,67.1
5,2023:02:13 10:37:58,18.1
1,2023:02:13 10:41:18,192.2
2,2023:02:13 10:41:18,55.0
3,2023:02:13 10:41:18,348.8
4,2023:02:13 10:41:18,549.4
5,2023:02:13 10:41:18,498.1
1,2023:02:13 10:44:38,463.8
2,2023:02:13 10:44:38,451.1
3,2023:02:13 10:44:38,13.3
4,2023:02:13 10:44:38,508.5
5,2023:02:13 10:44:38,24.4
1,2023:02:13 10:47:58,39.3
2,2023:02:13 10:47:58,264.7
3,2023:02:13 10:47:58,29.0
4,2023:02:13 10:47:58,115.1
5,2023:02:13 10:47:58,179.8
1,2023:02:13 10:51:18,81.4
2,2023:02:13 10:51:18,146.2
3,2023:02:13 10:51:18,558.7
4,2023:02:13 10:51:18,259.3
5,2023:02:13 10:51:18,520.8
1,2023:02:13 10:54:38,458.7
2,2023:02:13 10:54:38,154.0
3,2023:02:13 10:54:38,82.6
4,2023:02:13 10:54:38,569.4
5,2023:02:13 10:54:38,234.2
1,2023:02:13 10:57:58,508.5
2,2023:02:13 10:57:58,543.1
3,2023:02:13 10:57:58,121.6
4,2023:02:13 10:57:58,378.0
5,2023:02:13 10:57:58,413.6
1,2023:02:13 11:01:18,147.5
2,2023:02:13 11:01:18,268.2
3,2023:02:13 11:01:18,598.8
4,2023:02:13 11:01:18,243.4
5,2023:02:13 11:01:18,477.7
1,2023:02:13 11:04:38,393.8
2,2023:02:13 11:04:38,6.5
3,2023:02:13 11:04:38,53.1
4,2023:02:13 11:04:38,375.7
5,2023:02:13 11:04:38,420.7
1,2023:02:13 11:07:58,583.4
2,2023:02:13 11:07:58,74.2
3,2023:02:13 11:07:58,94.0
4,2023:02:13 11:07:58,99.3
5,2023:02:13 11:07:58,519.8
1,2023:02:13 11:11:18,130.8
2,2023:02:13 11:11:18,445.5
3,2023:02:13 11:11:18,178.6
4,2023:02:13 11:11:18,189.0
5,2023:02:13 11:11:18,59.0
1,2023:02:13 11:14:38,139.8
2,2023:02:13 11:14:38,320.2
3,2023:02:13 11:14:38,175.6
4,2023:02:13 11:14:38,126.2
5,2023:02:13 11:14:38,584.8
1,2023:02:13 11:17:58,63.5
2,2023:02:13 11:17:58,65.0
3,2023:02:13 11:17:58,360.1
4,2023:02:13 11:17:58,28.2
5,2023:02:13 11:17:58,328.3
1,2023:02:13 11:21:18,477.8
2,2023:02:13 11:21:18,570.1
3,2023:02:13 11:21:18,80.1
4,2023:02:13 11:21:18,236.7
5,2023:02:13 11:21:18,438.5
1,2023:02:13 11:24:38,401.6
2,2023:02:13 11:24:38,11.7
3,2023:02:13 11:24:38,308.4
4,2023:02:13 11:24:38,539.0
5,2023:02:13 11:24:38,343.1
1,2023:02:13 11:27:58,495.8
2,2023:02:13 11:27:58,82.5
3,2023:02:13 11:27:58,74.0
4,2023:02:13 11:27:58,375.4
5,2023:02:13 11:27:58,506.0
1,2023:02:13 11:31:18,326.5
2,2023:02:13 11:31:18,115.4
3,2023:02:13 11:31:18,269.2
4,2023:02:13 11:31:18,117.0
5,2023:02:13 11:31:18,82.4
1,2023:02:13 11:34:38,577.5
2,2023:02:13 11:34:38,596.6
3,2023:02:13 11:34:38,287.5
4,2023:02:13 11:34:38,319.2
5,2023:02:13 11:34:38,189.2
1,2023:02:13 11:37:58,246.0
2,2023:02:13 11:37:58,323.7
3,2023:02:13 11:37:58,509.2
4,2023:02:13 11:37:58,314.0
5,2023:02:13 11:37:58,231.7
1,2023:02:13 11:41:18,86.2
2,2023:02:13 11:41:18,494.5
3,2023:02:13 11:41:18,377.1
4,2023:02:13 11:41:18,570.7
5,2023:02:13 11:41:18,115.1
1,2023:02:13 11:44:38,548.8
2,2023:02:13 11:44:38,47.2
3,2023:02:13 11:44:38,571.3
4,2023:02:13 11:44:38,255.0
5,2023:02:13 11:44:38,495.3
1,2023:02:13 11:47:58,354.1
2,2023:02:13 11:47:58,75.6
3,2023:02:13 11:47:58,541.0
4,2023:02:13 11:47:58,536.1
5,2023:02:13 11:47:58,464.8
1,2023:02:13 11:51:18,544.5
2,2023:02:13 11:51:18,122.4
3,2023:02:13 11:51:18,488.0
4,2023:02:13 11:51:18,384.7
5,2023:02:13 11:51:18,418.6
1,2023:02:13 11:54:38,530.8
2,2023:02:13 11:54:38,114.1
3,2023:02:13 11:54:38,102.8
4,2023:02:13 11:54:38,527.5
5,2023:02:13 11:54:38,98.6
1,2023:02:13 11:57:58,236.4
2,2023:02:13 11:57:58,348.8
3,2023:02:13 11:57:58,248.3
4,2023:02:13 11:57:58,20.4
5,2023:02:13 11:57:58,235.8
1,2023:02:13 12:01:18,84.4
2,2023:02:13 12:01:18,266.4
3,2023:02:13 12:01:18,94.3
4,2023:02:13 12:01:18,420.7
5,2023:02:13 12:01:18,471.8
1,2023:02:13 12:04:38,230.5
2,2023:02:13 12:04:38,315.5
3,2023:02:13 12:04:38,115.3
4,2023:02:13 12:04:38,41.2
5,2023:02:13 12:04:38,336.0
1,2023:02:13 12:07:58,528.8
2,2023:02:13 12:07:58,232.2
3,2023:02:13 12:07:58,290.7
4,2023:02:13 12:07:58,212.5
5,2023:02:13 12:07:58,288.4
1,2023:02:13 12:11:18,37.2
2,2023:02:13 12:11:18,278.2
3,2023:02:13 12:11:18,516.7
4,2023:02:13 12:11:18,145.0
5,2023:02:13 12:11:18,82.6
1,2023:02:13 12:14:38,214.5
2,2023:02:13 12:14:38,419.4
3,2023:02:13 12:14:38,476.3
4,2023:02:13 12:14:38,41.6
5,2023:02:13 12:14:38,373.1
1,2023:02:13 12:17:58,470.7
2,2023:02:13 12:17:58,17.8
3,2023:02:13 12:17:58,386.5
4,2023:02:13 12:17:58,316.4
5,2023:02:13 12:17:58,286.0
1,2023:02:13 12:21:18,73.8
2,2023:02:13 12:21:18,55.7
3,2023:02:13 12:21:18,231.5
4,2023:02:13 12:21:18,519.2
5,2023:02:13 12:21:18,443.5
1,2023:02:13 12:24:38,225.2
2,2023:02:13 12:24:38,269.1
3,2023:02:13 12:24:38,244.8
4,2023:02:13 12:24:38,191.0
5,2023:02:13 12:24:38,530.2
1,2023:02:13 12:27:58,20.8
2,2023:02:13 12:27:58,337.4
3,2023:02:13 12:27:58,334.5
4,2023:02:13 12:27:58,321.4
5,2023:02:13 12:27:58,171.7
1,2023:02:13 12:31:18,327.4
2,2023:02:13 12:31:18,296.6
3,2023:02:13 12:31:18,257.1
4,2023:02:13 12:31:18,534.4
5,2023:02:13 12:31:18,371.5
1,2023:02:13 12:34:38,20.6
2,2023:02:13 12:34:38,218.5
3,2023:02:13 12:34:38,205.2
4,2023:02:13 12:34:38,160.1
5,2023:02:13 12:34:38,228.1
1,2023:02:13 12:37:58,511.3
2,2023:02:13 12:37:58,549.0
3,2023:02:13 12:37:58,216.1
4,2023:02:13 12:37:58,406.6
5,2023:02:13 12:37:58,486.3
1,2023:02:13 12:41:18,310.2
2,2023:02:13 12:41:18,327.2
3,2023:02:13 12:41:18,4.0
4,2023:02:13 12:41:18,99.3
5,2023:02:13 12:41:18,459.1
1,2023:02:13 12:44:38,536.2
2,2023:02:13 12:44:38,5.2
3,2023:02:13 12:44:38,581.3
4,2023:02:13 12:44:38,533.3
5,2023:02:13 12:44:38,62.6
1,2023:02:13 12:47:58,314.3
2,2023:02:13 12:47:58,431.2
3,2023:02:13 12:47:58,137.3
4,2023:02:13 12:47:58,293.4
5,2023:02:13 12:47:58,193.5
1,2023:02:13 12:51:18,177.5
2,2023:02:13 12:51:18,101.8
3,2023:02:13 12:51:18,550.3
4,2023:02:13 12:51:18,341.6
5,2023:02:13 12:51:18,53.7
1,2023:02:13 12:54:38,591.0
2,2023:02:13 12:54:38,46.0
3,2023:02:13 12:54:38,117.3
4,2023:02:13 12:54:38,258.7
5,2023:02:13 12:54:38,78.1
1,2023:02:13 12:57:58,447.6
2,2023:02:13 12:57:58,473.6
3,2023:02:13 12:57:58,460.2
4,2023:02:13 12:57:58,438.7
5,2023:02:13 12:57:58,382.6
1,2023:02:13 13:01:18,512.5
2,2023:02:13 13:01:18,114.6
3,2023:02:13 13:01:18,593.0
4,2023:02:13 13:01:18,291.1
5,2023:02:13 13:01:18,212.3
1,2023:02:13 13:04:38,446.4
2,2023:02:13 13:04:38,425.6
3,2023:02:13 13:04:38,372.6
4,2023:02:13 13:04:38,372.3
5,2023:02:13 13:04:38,41.4
1,2023:02:13 13:07:58,175.4
2,2023:02:13 13:07:58,283.1
3,2023:02:13 13:07:58,57.1
4,2023:02:13 13:07:58,116.5
5,2023:02:13 13:07:58,223.8
1,2023:02:13 13:11:18,340.5
2,2023:02:13 13:11:18,210.8
3,2023:02:13 13:11:18,232.8
4,2023:02:13 13:11:18,41.1
5,2023:02:13 13:11:18,455.5
1,2023:02:13 13:14:38,384.1
2,2023:02:13 13:14:38,127.2
3,2023:02:13 13:14:38,265.3
4,2023:02:13 13:14:38,588.5
5,2023:02:13 13:14:38,482.8
1,2023:02:13 13:17:58,345.5
2,2023:02:13 13:17:58,336.5
3,2023:02:13 13:17:58,338.0
4,2023:02:13 13:17:58,283.3
5,2023:02:13 13:17:58,440.5
1,2023:02:13 13:21:18,401.2
2,2023:02:13 13:21:18,526.3
3,2023:02:13 13:21:18,327.0
4,2023:02:13 13:21:18,325.1
5,2023:02:13 13:21:18,549.0
1,2023:02:13 13:24:38,147.3
2,2023:02:13 13:24:38,218.4
3,2023:02:13 13:24:38,529.8
4,2023:02:13 13:24:38,64.0
5,2023:02:13 13:24:38,36.1
1,2023:02:13 13:27:58,552.1
2,2023:02:13 13:27:58,339.0
3,2023:02:13 13:27:58,553.0
4,2023:02:13 13:27:58,219.3
5,2023:02:13 13:27:58,590.1
1,2023:02:13 13:31:18,392.7
2,2023:02:13 13:31:18,430.7
3,2023:02:13 13:31:18,334.6
4,2023:02:13 13:31:18,536.8
5,2023:02:13 13:31:18,503.1
1,2023:02:13 13:34:38,229.0
2,2023:02:13 13:34:38,173.3
3,2023:02:13 13:34:38,200.1
4,2023:02:13 13:34:38,169.4
5,2023:02:13 13:34:38,116.4
1,2023:02:13 13:37:58,365.6
2,2023:02:13 13:37:58,518.2
3,2023:02:13 13:37:58,576.6
4,2023:02:13 13:37:58,563.2
5,2023:02:13 13:37:58,504.1
1,2023:02:13 13:41:18,114.5
2,2023:02:13 13:41:18,452.4
3,2023:02:13 13:41:18,477.5
4,2023:02:13 13:41:18,530.0
5,2023:02:13 13:41:18,300.8
1,2023:02:13 13:44:38,95.3
2,2023:02:13 13:44:38,74.0
3,2023:02:13 13:44:38,45.2
4,2023:02:13 13:44:38,52.8
5,2023:02:13 13:44:38,58.5
1,2023:02:13 13:47:58,464.5
2,2023:02:13 13:47:58,455.2
3,2023:02:13 13:47:58,338.6
4,2023:02:13 13:47:58,29.0
5,2023:02:13 13:47:58,213.6
1,2023:02:13 13:51:18,103.5
2,2023:02:13 13:51:18,456.8
3,2023:02:13 13:51:18,220.2
4,2023:02:13 13:51:18,590.1
5,2023:02:13 13:51:18,179.2
1,2023:02:13 13:54:38,443.8
2,2023:02:13 13:54:38,453.6
3,2023:02:13 13:54:38,587.5
4,2023:02:13 13:54:38,245.0
5,2023:02:13 13:54:38,117.2
1,2023:02:13 13:57:58,419.5
2,2023:02:13 13:57:58,425.2
3,2023:02:13 13:57:58,425.5
4,2023:02:13 13:57:58,38.3
5,2023:02:13 13:57:58,261.7
